date_creat,titre,titre_court,objet,adrs_libcommune,adrg_libvoie,adrg_codepostal,siteweb
2016-09-02,COUTURE BY SÈVRES - CBYS,COUTURE BY SÈVRES - CBYS,"s'initier à la couture ou de parfaire ses connaissances dans ce domaine ; pratiquer régulièrement la couture à la machine ou à la main ; favoriser les rencontres, la convivialité et les échanges entre les adhérents",Sèvres,61 RUE BRANCAS,92310,https://sevres-associatif.fr/couturebysevres
2019-12-01,ASSOCIATION POUR LA COMMUNICATION DE CREATION CULTURELLE FRANCO-CHINOIS,ACCCFC,"favoriser et développer des communications culturelles entre la Chine et la France et plus largement entre la Chine et l'Europe ; Organiser et promouvoir les activités relatives aux échanges culturels (exposition, conférence, atelier
) ouvertes au public ; Aider au développement des commerces de création culturelle (art, mode, cinéma, littérature, musique, histoire
) ; Assister aux entreprises et associations comprendre mieux la différence d'esthétique culturelle dans leur communication et promotion en Chine, en France et en Europe, à titre gratuit ou payant ;",Issy-les-Moulineaux,66  RUE DE L EGALITE,92130,http://acccfc.com
2007-01-22,CLUB DES JEUNES ENTREPRENEURS FRANCE-CHINE,JEUNES ENTREPRENEURS FRANCE-CHINE,Développer et favoriser l'amitié et les relations entre les entrepreneurs de France et de Chine,Montreuil,14  rue des Fédérés,93100,www.jefz.org
2014-06-23,ASSOCIATION POUR L'APPRENTISSAGE ET LE DEVELOPPEMENT DES LANGUES (AD LANGUES),AD LANGUES,"former les personnes désirant apprendre les langues et plus particulièrement, le français, l'anglais, l'espagnol et le mandarin ; l'association pourra effectuer toutes opérations industrielles, commerciales ou financières, mobilières ou immobilières, pouvant se rattacher directement ou indirectement à l'objet social ou susceptibles d'en faciliter l'expression ou le développement ; l'association pourra vendre les services réalisés pour atteindre son objectif",Pantin,45 RUE DELIZY,93500,adlangues.org
2016-03-23,TADA MACHINE,TADA MACHINE,"contribuer au dialogue social et citoyen dans l'espace urbain, sur le territoire francilien ainsi qu'à l'international par la mise en oeuvre et la promotion de créations et de projets artistiques et culturels majoritairement participatifs, notamment par la scénographie, le graphisme, le design, la création audiovisuelle, littéraire, photographique, textile ou multimédia, le cirque et les arts de la rue, la musique, le chant, les arts de la scène, le théâtre, le cinéma et l'édition et toutes opérations quelconques y contribuant, en s'attachant particulièrement à favoriser l'insertion professionnelle d'artistes et créateurs par l'emploie notamment auprès des personnes en difficulté financière",Pantin,81 avenue Pablo Picasso,93400,http://www.tadamachine.org
2017-02-21,FÉDÉRATION DE LA COMMUNAUTÉ CHINOISE EN FRANCE (FCCFRANCE),FCCFRANCE,"favoriser l'intégration des résidents d'origine chinoise en France ; promouvoir l'amitié entre les résidents d'origine chinoise et les autres communautés de la France ; organiser des échanges culturelles, des activités de loisirs ainsi que les ateliers d'initiation à la langue française et à la langue chinoise ; organiser les activités visant à faire connaître les droits dans l'objectif d'une meilleure intégration des résidents franco-chinois ; assister, défendre et faire valoir des droits des victimes d'agressions",Aubervilliers,87  avenue Victor Hugo,93300,http://fccfrance.fr/
2018-05-07,ELODY ACADEMY,ELODY,"promouvoir et organiser des formations dans les différentes disciplines associées à l'intelligence artificielle telles que la programmation avancée, les sciences des données, les techniques associées au « Big Data » ou encore l'apprentissage automatique (ou machine learning en anglais) dans les territoires suivants : Antilles françaises, Guyane, Réunion et Haïti. Le continent africain dans sa globalité ; n'importe quelle autre partie du monde (Asie, Amérique du Sud, Europe)",Montreuil,23  RUE FRANKLIN,93100,http://www.elody.me
2021-05-08,ITADAKIMASU,ITADAKIMASU,"itadakimasu est une initiative de cuisine solidaire à destination des jeunes d'Ile de France ; nous cuisinons et livrons des Repas bénévolement aux étudiants en situation de précarité suite à la crise du covid ; la livraison se fait de manière ponctuelle, une fois par mois en général mais surtout en fonction des besoins des étudiants que nous avons sondé ; la vie est un océan cruel et imprévisible ; il n'y a rien de plus dur que de se retrouver en pleine mer sans nourriture ; alors quand une personne a faim, on en fait une affaire personnelle !",Saint-Denis,3  RUE DU PLOUICH,93200,https://linkerz.fr/itadakimasu
2023-04-17,PLUS RÉPARABLE,PLUS RÉPARABLE,"l'association Plus Réparable a pour objet de promouvoir l'évaluation et l'amélioration de la réparabilité des produits, engins et machines dans tous les secteurs d'activité, aussi bien en France qu'à l'étranger ; Les actions de l'association contribuent au développement de l'économie circulaire et à la transition écologique des organisations et entreprises ; 
Pour que l'éco-conception devienne une évidence, l'association sensibilise les décideurs d'aujourd'hui et de demain aux enjeux techniques, économiques et écologiques de la réparabilité, considérée comme un point d'entrée dans l'économie circulaire ; les actions conduites par l'association consistent à : 
a/ sensibiliser divers publics aux enjeux économiques, techniques et écologiques liés à la réparabilité des produits, engins et machines ; ces divers publics peuvent comprendre (liste non limitative) : - les élèves, étudiants et équipes pédagogiques des universités, écoles d'ingénieurs, écoles de design, écoles de commerce et plus généralement de tout organisme d'enseignement ;  - les entreprises, groupements d'entreprises, organisations professionnelles, centres de recherche, centres et instituts techniques ; 
- les associations et les clubs de toute nature, en particulier en matière de protection de l'environnement et de modes de consommation ; - le grand public ; b/ Informer ses membres et également le grand public sur l'actualité des thèmes liés à la réparabilité ; c/ Mettre à la disposition de ses membres des guides et outils méthodologiques concernant la caractérisation, l'évaluation et l'amélioration de la réparabilité des produits, engins et machines ; l'accès aux guides et outils méthodologiques est conditionné par un engagement de la part de ses membres de respecter une charte générale et des règles pour chaque catégorie de membres, tout en s'acquittant des cotisations annuelles correspondant à leur catégorie et type de membre ; la charte générale, les règles à respecter par catégorie de membres et le montant des cotisations par catégorie et type de membres figurent dans le règlement intérieur ; d/ Promouvoir et encourager les démarches d'évaluation et également d'amélioration de la réparabilité en publiant les résultats obtenus par ses membres sur le site internet de l'association, afin de les mettre en valeur auprès de divers publics ; e) Animer une ou plusieurs communauté (s) de membres, sympathisants et utilisateurs de produits, notamment par le biais de son site Web et de réseaux sociaux, dans l'objectif d'une large sensibilisation et finalement de diffusion ; les avis et réactions sollicités auprès de ces acteurs permettront d'affiner, voire de compléter les actions de l'association",Montreuil,88  AVENUE PASTEUR,93100,https://plus-reparable.fr/
2024-03-28,FIGURE TRANSPORTEUR L'ASSOCIATION DE L'ART ET DE LA CULTURE ( FIGURE TRANSPORTEUR ),FIGURE TRANSPORTEUR,"aider les artistes chinois et les institutions artistiques à mieux comprendre l'environnement artistique français, en particulier en ce qui concerne les lois et règlements, en fournissant les connaissances et informations nécessaires ; aider les artistes français et les institutions artistiques à mieux comprendre l'environnement artistique chinois, en particulier en ce qui concerne les lois et règlements, en fournissant les connaissances et informations nécessaires ; promouvoir la coopération entre individus et institutions artistiques chinoises et françaises pour un développement coordonné et mutuellement bénéfique ; organiser des activités culturelles et artistiques entre les deux pays, organiser des projets artistiques et autres événements connexes ; organiser des expositions, des présentations, des performances et de grands événements liés à l'art contemporain ; organiser des conférences, des séminaires, des visites, des entretiens et autres activités dans les domaines de l'art, de la musique, de l'histoire et de la culture",Saint-Ouen-sur-Seine,128  AVENUE MICHELET,93400,https://www.figure-transporteur.com/
2025-02-14,PASSERELLE SINO-FRANÇAISE ( PSF ),PSF,"faciliter l'intégration des étudiants et immigrés chinois en France en les accompagnant dans leurs démarches administratives, l'inscription scolaire et la recherche de logement ; promouvoir les échanges culturels sino-français en favorisant la découverte mutuelle des traditions, des modes de vie et des systèmes éducatifs des deux pays",Aubervilliers,4  RUE MADELEINE VIONNET,93300,https://sites.google.com/view/paserelle-sino-francaise
2007-05-23,AULNAYCITOYEN,AULNAYCITOYEN,"assurer que le vote soit vérifiable par l'électeur dans la ville d'Aulnay-sous-bois en faisant notamment les actions suivantes : informer sur les problèmes entraînés par l'utilisation des machines à voter, proposer aux élus une expertise sur les conséquences de la dématérialisation du vote, agir en vue de tisser des liens de coopération et d'amitiés avec d'autres associations et organismes nationaux et internationaux à même vocation",Aulnay-sous-Bois,50  rue Aristide Briand,93600,www.aulnaycitoyen.org
2007-05-30,ASSOCIATION LIAN POUR LES ECHANGES ET LES CULTURES TRADITIONNELLES,ASSOCIATION LIAN POUR LES ECHANGES ...,"favoriser les échanges entre l'Europe et l'Asie et en particulier entre la France et la Chine dans les domaines de la culture et de la recherche en sciences sociales, promouvoir les cultures, les traditions et les langues des pays cités, participer activement à la conservation des patrimoines culturels des pays cités, toute autre moyen légal",Neuilly-Plaisance,19  Boulevard  Galliéni,93360,http://www.chine-informations.com
2008-08-19,3T NOISY LE GRAND - 3T-NLG,3T NOISY LE GRAND - 3T-NLG,pratique des arts martiaux chinois et culture chinoise,Noisy-le-Grand,37B AVENUE GEORGES CLÉMENCEAU,93160,http://www.3t-artsmartiaux.fr
2010-06-17,L'ACADEMIE DES BANLIEUES,L'ACADEMIE DES BANLIEUES,"donner la parole à toutes celles et ceux qui, vivant ou travaillant en banlieue, ne supportent plus les discours réducteurs, les images dégradées, sinon dégradantes, que trop de médias véhiculent autour des villes de banlieue populaire, nos villes, nos territoires, nos populations méritent respect et exigent d'être considérés et traités avec dignité, pour en finir avec l'ignorance de ce que nous sommes, nous nous rassemblons pour étudier, sans complaisance mais sans parti pris, ce qui fait, ce qui est notre vie, nous sommes résolus à combattre les discours mensongers ou erronés mais nous voulons avant tout valoriser les richesses et les talents de nos banlieues, c'est pourquoi nous avons décidé de nous regrouper afin de combattre les informations mensongères, ignorantes ou erronées de nos villes afin de rétablir la vérité des banlieues, pour ce faire, l'Académie des banlieues met en place un observatoire recensant et analysant la présentation et les représentations des banlieues opérées par les médias ; installer une académie des banlieues composée de personnes représentatives des actions et des richesses des banlieues qui organisera des opérations autour des thèmes de la vie et des images des banlieues",Tremblay-en-France,18  boulevard de l'Hôtel de Ville,93290,http://www.academie-des-banlieues.fr
